,genres,item_name,release_date,price,item_id,developer
12596,"['Adventure', 'Indie']",Girl Blonde,2017,1.99,726320,Laush Dmitriy Sergeevich
12597,"['Casual', 'Indie']",Skipper,2017,3.99,674440,2xMilk
12598,"['Indie', 'Simulation']",Boston Logan [KBOS] airport for Tower!3D Pro,2017,19.99,728700,FeelThere
12599,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Freaky Awesome,2017,9.99,622370,Mandragora
12600,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Freaky Awesome OST,2017,4.99,683270,Mandragora
12601,"['Indie', 'Simulation']",A Mortician's Tale,2017,14.99,578720,Laundry Bear Games
12602,"['Indie', 'Simulation']",A Mortician's Tale Original Soundtrack,2017,4.99,736320,Laundry Bear Games
12603,"['Adventure', 'Indie']",The Low Road - Win Well - Songs On The Low Road,2017,5.99,712420,XGen Studios
12604,"['Action', 'Casual', 'Indie']",Defend Your Castle,2008,4.99,708710,XGen Studios
12605,"['Adventure', 'Indie']",The Low Road OST,2017,7.99,695380,XGen Studios
12606,"['Action', 'Indie', 'Strategy']",Tiny Toyfare,2017,0.0,659630,Super Suite Studios
12607,"['Action', 'Indie']",Rex: Another Island,2017,2.99,699150,shysaursoft
12608,"['Casual', 'Indie']",PUSH,2017,0.99,676430,"Maciej Targoni,Michal Pawlowski"
12609,['Simulation'],Office Space: Idle Profits,2017,0.0,626010,Ultrabit
12610,['Action'],Marvel vs. Capcom: Infinite - Nemesis Tyrant Costume,2017,3.99,721147,Capcom
12611,['Action'],Marvel vs. Capcom: Infinite - Arthur Fallen Angel Armor Costume,2017,3.99,721149,Capcom
12612,['Action'],Marvel vs. Capcom: Infinite - Spencer Gottfried Costume,2017,3.99,721148,Capcom
12613,"['Adventure', 'Indie']",The Art and Design of The Eyes of Ara,2017,4.99,695580,100 Stones Interactive
12614,['RPG'],Uncharted Waters II / 大航海時代 II,2017,12.99,628170,"KOEI TECMO GAMES CO., LTD."
12615,['Strategy'],Romance of the Three Kingdoms IX with Power Up Kit / 三國志IX with パワーアップキット,2017,29.99,628050,"KOEI TECMO GAMES CO., LTD."
12616,['Strategy'],NOBUNAGA’S AMBITION: Ranseiki with Power Up Kit / 信長の野望・嵐世記 with パワーアップキット,2017,19.99,628120,"KOEI TECMO GAMES CO., LTD."
12617,"['Action', 'Casual', 'Indie', 'Early Access']",Claybook,2017,19.99,661920,Second Order
12618,['Adventure'],The St Christopher's School Lockdown,2017,11.99,600000,Classroom Graffiti Productions
12619,"['Simulation', 'Sports']",WWE 2K18,2017,59.99,664430,"Visual Concepts,Yuke's Co., LTD"
12620,"['Action', 'Indie']",Brawlhalla,2017,0.0,291550,Blue Mammoth Games
12621,"['Simulation', 'Sports']",WWE 2K18 - Season Pass,2017,29.99,706060,"Visual Concepts,Yuke's Co., LTD"
12622,"['Simulation', 'Sports']",WWE 2K18 - MyPlayer Kick Start,2017,9.99,706080,"Visual Concepts,Yuke's Co., LTD"
12623,"['Simulation', 'Sports']",WWE 2K18 - Accelerator,2017,4.99,706070,"Visual Concepts,Yuke's Co., LTD"
12624,['Action'],Tom Clancy's Rainbow Six® Siege - Pulse Desert Grit Set,2017,7.99,709172,Ubisoft Montreal
12625,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",The Doorbreaker,2017,0.99,699480,Meepower
12626,"['Action', 'Indie', 'Early Access']",De Mambo,2017,12.99,717540,The Dangerous Kitchen
12627,"['Action', 'Adventure', 'Indie', 'Early Access']",Return to Planet X,2017,4.99,643970,Butterflyware
12628,"['Adventure', 'Casual', 'Massively Multiplayer', 'RPG']",Luna Online: Reborn,2016,0.0,457590,Funtime
12629,"['Action', 'Early Access']",Cobos,2017,0.0,685450,Anton Shatalov
12630,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Investigator Handbook (CoC7E),2017,22.99,727820,"SmiteWorks USA, LLC"
12631,['Action'],Marvel vs. Capcom: Infinite - Black Panther,2017,7.99,721101,Capcom
12632,['Action'],Marvel vs. Capcom: Infinite - Monster Hunter,2017,7.99,721105,Capcom
12633,['Action'],Marvel vs. Capcom: Infinite - Sigma,2017,7.99,721104,Capcom
12634,['Action'],Marvel vs. Capcom: Infinite - Captain Marvel Warbird Costume,2017,3.99,721106,Capcom
12635,['Action'],Marvel vs. Capcom: Infinite - Joe Fixit Costume,2017,3.99,721108,Capcom
12636,"['Adventure', 'Indie']",Gil's Lucid Dreams,2017,4.99,556260,Christian Piano
12637,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive Song Pack,2017,7.99,637757,Ubisoft - San Francisco
12638,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Takin’ Care of Business”,2017,2.99,637758,Ubisoft - San Francisco
12639,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “You Ain’t Seen Nothing Yet”,2017,2.99,637759,Ubisoft - San Francisco
12640,['RPG'],South Park™: The Fractured But Whole™ - Relics of Zaron,2017,4.99,564793,Ubisoft San Francisco
12641,['RPG'],South Park™: The Fractured But Whole™ - Season Pass,2017,29.99,564794,Ubisoft San Francisco
12642,['RPG'],South Park™: The Fractured But Whole™,2017,59.99,488790,Ubisoft San Francisco
12643,['Indie'],Rivals of Aether: Ranno and Clairen,2017,4.99,730770,Dan Fornace
12644,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Let It Ride”,2017,2.99,637760,Ubisoft - San Francisco
12645,"['Action', 'Casual', 'Indie']",Blast Lander,2017,0.99,719380,10kbit Games
12646,"['Casual', 'Strategy']",Katy and Bob Way Back Home,2017,4.99,575890,Creobit
12647,['RPG'],"BLUE REFLECTION - Summer Clothes Set A (Hinako, Sarasa, Mao)",2017,5.99,688248,"KOEI TECMO GAMES CO., LTD."
12648,"['Casual', 'Indie', 'Simulation']",Dice,2017,0.99,708930,Alexander Shvab
12649,['RPG'],"BLUE REFLECTION - Summer Clothes Set B (Yuzu, Shihori, Kei)",2017,5.99,688249,"KOEI TECMO GAMES CO., LTD."
12650,['RPG'],"BLUE REFLECTION - Summer Clothes Set C (Lime, Fumio, Chihiro)",2017,5.99,688250,"KOEI TECMO GAMES CO., LTD."
12651,['RPG'],"BLUE REFLECTION - Summer Clothes Set D (Sanae, Ako, Yuri)",2017,5.99,688251,"KOEI TECMO GAMES CO., LTD."
12652,['RPG'],"BLUE REFLECTION - Summer Clothes Set E (Rin, Kaori, Rika)",2017,5.99,688252,"KOEI TECMO GAMES CO., LTD."
12653,['RPG'],"BLUE REFLECTION - Bath Towels Set A (Hinako, Sarasa, Mao)",2017,5.99,688253,"KOEI TECMO GAMES CO., LTD."
12654,['RPG'],"BLUE REFLECTION - Bath Towels Set C (Lime, Fumio, Chihiro)",2017,5.99,688255,"KOEI TECMO GAMES CO., LTD."
12655,['RPG'],"BLUE REFLECTION - Bath Towels Set D (Sanae, Ako, Yuri)",2017,5.99,688256,"KOEI TECMO GAMES CO., LTD."
12656,['RPG'],"BLUE REFLECTION - Bath Towels Set E (Rin, Kaori, Rika)",2017,5.99,688257,"KOEI TECMO GAMES CO., LTD."
12657,['RPG'],"BLUE REFLECTION - Bath Towels Set B (Yuzu, Shihori, Kei)",2017,5.99,688254,"KOEI TECMO GAMES CO., LTD."
12658,['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Svolvaer,2017,14.99,675351,"Jo Erlend Sund,Simen Nygaard"
12659,"['Adventure', 'Casual', 'Indie']",FoxyLand,2017,2.99,718320,BUG-Studio
12660,['Indie'],Senalux Level Pack 3,2017,0.0,722881,Pixel with Hat
12661,['Action'],DOA5LR Halloween Costumes 2017 Full Set,2017,27.99,724060,"Team NINJA,KOEI TECMO GAMES CO., LTD."
12662,"['Indie', 'RPG']",Equilibrium Of Divinity,2017,14.99,556920,Infernal Anvil Games
12663,"['Action', 'Indie', 'Sports', 'Early Access']",ARENA GODS®,2017,14.99,410830,Supertype
12664,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Fidget Spinner Editor - Expansion Pack 1,2017,0.99,736330,Myarcadegames Studios
12665,['Indie'],DUEL,2017,1.99,725640,DUEL
12666,"['Casual', 'Indie', 'Sports', 'Early Access']",Volleying,2017,1.99,512160,Gestalt Development Studio
12667,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Cogmind,2017,19.99,722730,Grid Sage Games
12668,"['Adventure', 'Casual', 'Indie', 'Simulation']",Hidden Object - Sweet Home,2017,0.99,726070,Fabio Cunha
12669,"['Indie', 'Simulation', 'Strategy', 'Early Access']",Mercury Fallen,2017,14.99,704510,Nitrous Butterfly
12670,"['Action', 'RPG']",SAS: Zombie Assault 4,2017,0.0,678800,Ninja Kiwi
12671,"['Adventure', 'Indie']",BELPAESE: Homecoming,2017,3.99,710820,Fazz Brothers
12672,"['Adventure', 'Casual', 'Indie']",Immersive Poetry,2017,2.99,700830,Thalasse Games
12673,['Casual'],Stones of Rome,2017,6.99,685760,Nijumi Games
12674,"['Action', 'Indie']",Konrad the Rocket,2017,1.99,717060,Leonardo Alexandrino
12675,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']",Printer Forge 3D,2017,49.99,708120,PF3D
12676,"['Action', 'Casual', 'Indie']",SKIMMERZ,2017,4.99,717000,Harrison Went
12677,"['Action', 'Indie']",Robot King Part I: Rebooted and Ready,2017,0.0,660340,Steven Taylor
12678,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Super Dungeon Master,2017,0.0,717190,Dave Gumble
12679,"['Indie', 'Strategy', 'Early Access']",The Quiet Sleep,2017,4.99,724510,Why Not Games
12680,"['Action', 'Adventure', 'Indie', 'Strategy']",Grey Zone,2017,0.99,718980,A.Lepunov
12681,"['Action', 'Indie']",Boom Island,2017,2.99,717820,Caden Goodwin
12682,"['Action', 'Indie']",Don't Explode,2017,4.99,692680,Bemoworld Studios
12683,"['Casual', 'Indie']",Daily Run,2017,0.99,721940,ZtarLab
12684,"['Action', 'Indie', 'Racing']",Pi,2017,3.99,719740,Sylvain Seccia
12685,['Casual'],Maso Marble,2017,9.99,673920,STUDIO MUNGO
12686,"['Indie', 'Simulation']",Gold Rush: The Game - Collector's Edition Upgrade,2017,9.99,715070,Code Horizon
12687,"['Simulation', 'Strategy']",Dungeons 3,2017,39.99,493900,Realmforge Studios
12688,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Pirate: Plague of the Dead,2017,0.0,723790,Home Net Games
12689,"['Adventure', 'Casual']",Twilight Phenomena: Strange Menagerie Collector's Edition,2017,12.99,723960,ERS G Studios
12690,"['Massively Multiplayer', 'RPG']",RIFT - Mummified Power Pack,2017,0.0,724840,Trion Worlds
12691,"['Action', 'Indie']",Attack of the Gooobers,2017,1.99,677700,SluggishtacoGames
12692,"['Action', 'Indie']",Brutal Runner,2017,0.99,697930,ANV Team
12693,"['Action', 'Indie']",Save Dash,2017,2.99,657020,10ravens s.r.o.
12694,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",TUNNEL DIVERS,2017,0.0,569720,Spasman Games
12695,"['Action', 'Indie', 'Massively Multiplayer']",TAC-CORP VIP Access,2017,0.0,626491,Spasman Games
12696,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Landon,2017,4.99,699470,Avekvist
12697,"['Indie', 'Simulation', 'Strategy', 'Early Access']",Making History: The Second World War,2017,29.99,462940,Factus Games
12698,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Magical Mysteries: Original Soundtrack,2017,1.99,549940,Alder Games
12699,"['Action', 'Strategy', 'Early Access']",Megaton: Total Destruction,2017,7.99,699100,TotalDistraction
12700,"['Action', 'Indie']",HEIANKYO ALIEN / 平安京エイリアン,2017,13.99,690710,"Mindware Co.,Ltd."
12701,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']",Druid's Tale: Crystal Cave,2017,14.99,700560,Xenturion
12702,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",DEATHS MAZE,2017,1.99,706400,Kev Jackson
12703,"['Action', 'Casual', 'Indie']",Diamo XL,2017,0.99,715010,Nickervision Studios
12704,"['Adventure', 'Casual', 'Indie', 'RPG']",Songs of Araiah: Re-Mastered Edition,2017,14.99,567690,vNovel Interactive / Team BG
12705,['Indie'],Buffy Stole Your Sandwich,2017,0.99,724030,Xivek's Toybox
12706,"['Casual', 'Indie', 'Simulation', 'Strategy']",Tyto Ecology - Cretaceous Mongolia,2017,3.99,700320,Immersed Games
12707,"['Indie', 'Simulation', 'Strategy']",Holy Potatoes! What the Hell?!,2017,7.99,664320,Daylight Studios
12708,['Indie'],Space Way,2017,0.99,719100,RewindApp
12709,"['Adventure', 'Casual', 'Indie']",Star Story: The Horizon Escape - ArtBook PDF (Devs support pack),2017,199.99,710790,EvilCoGames
12710,"['Action', 'Adventure', 'Casual']",Cyber Utopia - Artworks.,2017,0.99,660220,Coconut Tree Studio
12711,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Heist Music Pack,2017,9.99,462088,"KADOKAWA,Murray Atkinson"
12712,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Futuristic School Tiles,2017,4.99,406074,"KADOKAWA,Sherman3D"
12713,['Casual'],Jam Studio VR - Fingerprints in the Sky - Craig Chaquico Bundle,2017,7.99,732760,"Beamz Interactive, Inc."
12714,"['Action', 'Indie', 'Massively Multiplayer']",Heliborne,2017,19.99,433530,JetCat Games
12715,['Casual'],ARRAYNIUM,2017,3.99,681340,BOBAFETTA
12716,"['Action', 'Indie']",I Can See the Future,2017,3.99,708920,Sergey Lir
12717,"['Casual', 'Indie', 'Strategy']",Scavenger,2017,2.99,724340,Hail Mary Games
12718,['Indie'],Madcap Castle,2017,9.99,684230,Diel Mormac Games
12719,['Action'],Blacksquad - M4 CUSTOM FIRST RELEASE PACKAGE,2017,0.0,654176,NS STUDIO
12720,"['Adventure', 'Indie', 'RPG']","SUPER ARMY OF TENTACLES 3, XPACK II: Call of Koithulhu",2017,2.99,592815,Stegalosaurus Game Development
12721,"['Simulation', 'Sports']",Rugby League Team Manager 2018,2017,39.99,636460,Alternative Software Ltd
12722,['Simulation'],FSX: Steam Edition - McDonnell Douglas DC-8™ Series 10 - 40 Add-On,2017,29.99,609826,Just Flight
12723,['Simulation'],FSX Steam Edition: Night Environment Italy Add-On,2017,15.99,643670,Chris Bell - Creative Design Studios
12724,['Indie'],Half Past Disaster,2017,9.99,683630,Golden Age Creative
12725,['Indie'],Half Past Disaster Soundtrack,2017,3.99,689630,Golden Age Creative
12726,"['Action', 'RPG', 'Early Access']",Anonymous ME,2017,6.99,658630,RKTime
12727,"['Casual', 'Indie']",Puzzler,2017,0.99,719550,Etiquete
12728,"['Action', 'Casual', 'Indie']",Haul Asteroid,2017,1.99,706210,Real Maxwell
12729,['Adventure'],Sylvio 2 Original Soundtrack,2017,4.99,729540,Stroboskop
12730,['Action'],Friday the 13th: The Game - Emote Party Pack 1,2017,1.99,719330,"IllFonic, LLC"
12731,"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Air Show Camouflage Pack,2017,3.99,730530,JetCat Games
12732,"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Civil Aviation Camouflage Pack,2017,3.99,730480,JetCat Games
12733,"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Law Enforcement Camouflage Pack,2017,3.99,730500,JetCat Games
12734,"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Czech & Slovak Air Force Camouflage Pack,2017,3.99,726700,JetCat Games
12735,"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Exclusive Camouflage Pack,2017,3.99,729760,JetCat Games
12736,['Action'],DevWill,2017,0.99,702270,Paulo A. M. Villalva
12737,"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Soundtrack and Goodies,2017,0.99,730350,JetCat Games
12738,"['Action', 'Adventure', 'Casual', 'Indie', 'Sports']",Rebons: Original Soundtrack,2017,0.99,723700,Star Legion
12739,['Action'],猎人物语,2017,3.99,695650,洋葱头科技
12740,"['Action', 'Strategy']",ReSizE,2017,8.99,634150,Compot
12741,"['Education', 'Utilities']",Palm Reading Premium,2016,5.99,724460,Crazysoft Limited
12742,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Yerah,2017,19.99,717380,DigitalWolfByte
12743,"['Casual', 'Indie', 'Strategy']",玄龙棋MysteriesDragonChess,2017,10.99,700490,wei
12744,"['Action', 'Adventure', 'Indie', 'RPG']",Light Apprentice Soundtrack,2017,4.99,728980,Amazu Media
12745,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Mighty Action RPG,2017,0.99,722940,Dexion Games
12746,"['Action', 'Casual', 'Indie']",Devour them all,2017,0.99,722240,Dexion Games
12747,['Simulation'],Train Simulator: GWR Large Prairies Steam Loco Add-On,2017,19.99,562398,Victory Works
12748,['Simulation'],Train Simulator: The Alaska Railroad: Anchorage - Seward Route Add-On,2017,39.99,376944,Trains &amp; Drivers
12749,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",A Dream For Aaron,2017,7.99,709140,Vidas Salavejus
12750,"['Casual', 'Indie', 'Strategy']",Bacon Tales - Between Pigs and Wolves,2017,3.99,508200,Uruca Game Studio
12751,"['Indie', 'Simulation', 'Audio Production', 'Early Access']",Aurrery,2017,5.99,673730,Mark France
12752,"['Action', 'Indie']",Live,2017,3.99,696060,empty assembly
12753,"['Action', 'Adventure']",The Evil Within 2,2017,59.99,601430,Tango Gameworks
12754,"['Simulation', 'Strategy']",Field of Glory II,2017,29.99,660160,Byzantine Games
12755,"['Adventure', 'Indie']",Rocks and Rockets Soundtrack,2017,0.99,730340,Unknown Hero
12756,"['Indie', 'Simulation', 'Strategy', 'Early Access']",Computer Tycoon,2017,9.99,686680,Progorion
12757,"['Casual', 'Indie', 'Massively Multiplayer', 'Early Access']",Monopolka,2017,0.99,699680,Koker_007
12758,"['Casual', 'Indie']",PooSky,2017,1.99,715840,"CSM,Excellente23"
12759,"['Casual', 'Indie']","PooSky -  Artbook ""Great statements by Capitain Pooper""",2017,0.99,725420,"CSM,Excellente23"
12760,"['Casual', 'Indie']",I was here - Bonus Wallpapers,2017,0.0,731540,Okinawa Sunrise
12761,"['Casual', 'Indie']",Sound Soarer,2017,4.99,729130,Bjarki Arge Andreasen
12762,['Indie'],B A S E M E N T,2017,3.99,722010,Golden Bear's GAMEWORKS
12763,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Southlands Heroes (5E),2017,14.99,732200,"SmiteWorks USA, LLC"
12764,"['Animation &amp; Modeling', 'Design &amp; Illustration']",imos LOFT,2017,0.0,714270,"imos AG,MOS Consult"
12765,"['Adventure', 'RPG', 'Strategy']",Tales from Candlekeep: Tomb of Annihilation,2017,15.99,663380,BKOM Studios
12766,"['Action', 'Adventure', 'Indie']",Nakawak,2017,2.99,716150,Anxious Neck Games
12767,['Indie'],Flute Master - Play 6,2017,2.99,723770,Classplash
12768,['Strategy'],Brass,2017,9.99,677650,Cublo
12769,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Strategy']",Undead,2017,0.99,714050,DOT Entertainment
12770,"['Casual', 'Indie', 'Racing', 'Simulation']",UNDERGROUND CLUB 2018,2017,7.99,710640,IHS
12771,"['Action', 'Indie']",Vitamin Girl,2017,9.99,718910,ANDORE
12772,['Adventure'],Sylvio 2,2017,14.99,686500,Stroboskop
12773,"['Casual', 'Indie']",Vampires! - Wallpapers & OST,2017,0.99,731220,For Kids
12774,['Action'],Raiden V: Director's Cut | 雷電 V Director's Cut | 雷電V:導演剪輯版,2017,34.99,570050,"Moss Co., Ltd."
12775,"['Action', 'Indie']",Going Astray,2017,4.99,715430,Slayers' Stronghold Studios
12776,"['Casual', 'Indie']",Magic matchstick,2017,0.99,718660,Anime squad
12777,['Casual'],Jam Studio VR - Disney Phineas and Ferb Bundle,2017,4.99,730070,"Beamz Interactive, Inc."
12778,['Action'],C2H6O,2017,1.99,714350,ILLUMICORP
12779,['Indie'],Insert Paper,2017,4.99,661490,Startreming
12780,"['Adventure', 'Indie']",Where Are My Friends?,2017,7.99,721350,Beard Games Studio
12781,"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® – Fast & Furious™ '99 Nissan Skyline GT-R R34,2017,1.99,675290,"Psyonix, Inc."
12782,"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® – Fast & Furious™ '70 Dodge® Charger R/T,2017,1.99,675280,"Psyonix, Inc."
12783,"['Action', 'Adventure', 'Casual', 'Indie']",Time Up,2017,1.99,714280,Grid Game
12784,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mythic Monster #7: Inner Planes (PFRPG),2017,7.99,731780,"SmiteWorks USA, LLC"
12785,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Treasury of the City (PFRPG),2017,5.99,732170,"SmiteWorks USA, LLC"
12786,"['Indie', 'Racing', 'Sports']",Premier Buggy Racing Tour,2017,4.99,716600,JDRumble
12787,['Action'],ELE BLAZE,2017,3.99,719370,Pixel Guy
12788,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",Dragon Glory,2017,0.0,673940,TeamTop Games
12789,"['Action', 'Adventure', 'Casual', 'Indie']",Escape from here,2017,2.99,722220,Dexion Games
12790,['Simulation'],Take Off - The Flight Simulator,2017,6.99,657470,Jujubee S.A.
12791,"['Casual', 'Indie', 'Strategy']",DiamondFalls,2017,4.99,718840,GraphXGames
12792,"['Casual', 'Indie']",Bitcoin Collector: Spinners Attack,2017,0.99,722020,Blender Games
12793,['Photo Editing'],PhotoZoom Classic 6,2017,49.99,583860,Ben Vista Ltd.
12794,['Action'],Salty Fish Go!,2017,0.99,656090,ZuoBuLaiGame
12795,"['Casual', 'Indie', 'Racing']",Rotatorix,2017,2.99,716130,NeuralSoft
12796,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Princess.Loot.Pixel.Again x2,2017,4.99,718090,IndieMax
